dateRep,day,month,year,cases,deaths,countriesAndTerritories
14-05-2021,14,5,2021,0,0,Iceland
13-05-2021,13,5,2021,4,0,Iceland
12/5/2021,12,5,2021,3,0,Iceland
11/5/2021,11,5,2021,13,0,Iceland
10/5/2021,10,5,2021,0,0,Iceland
9/5/2021,9,5,2021,0,0,Iceland
8/5/2021,8,5,2021,6,0,Iceland
7/5/2021,7,5,2021,3,0,Iceland
6/5/2021,6,5,2021,6,0,Iceland
5/5/2021,5,5,2021,8,0,Iceland
4/5/2021,4,5,2021,11,0,Iceland
3/5/2021,3,5,2021,0,0,Iceland
2/5/2021,2,5,2021,0,0,Iceland
1/5/2021,1,5,2021,6,0,Iceland
30-04-2021,30,4,2021,10,0,Iceland
29-04-2021,29,4,2021,9,0,Iceland
28-04-2021,28,4,2021,18,0,Iceland
27-04-2021,27,4,2021,39,0,Iceland
26-04-2021,26,4,2021,0,0,Iceland
25-04-2021,25,4,2021,0,0,Iceland
24-04-2021,24,4,2021,11,0,Iceland
23-04-2021,23,4,2021,17,0,Iceland
22-04-2021,22,4,2021,12,0,Iceland
21-04-2021,21,4,2021,21,0,Iceland
20-04-2021,20,4,2021,43,0,Iceland
19-04-2021,19,4,2021,0,0,Iceland
18-04-2021,18,4,2021,0,0,Iceland
17-04-2021,17,4,2021,7,0,Iceland
16-04-2021,16,4,2021,4,0,Iceland
15-04-2021,15,4,2021,1,0,Iceland
14-04-2021,14,4,2021,7,0,Iceland
13-04-2021,13,4,2021,9,0,Iceland
12/4/2021,12,4,2021,0,0,Iceland
11/4/2021,11,4,2021,0,0,Iceland
10/4/2021,10,4,2021,2,0,Iceland
9/4/2021,9,4,2021,5,0,Iceland
8/4/2021,8,4,2021,10,0,Iceland
7/4/2021,7,4,2021,16,0,Iceland
6/4/2021,6,4,2021,0,0,Iceland
5/4/2021,5,4,2021,0,0,Iceland
4/4/2021,4,4,2021,20,0,Iceland
3/4/2021,3,4,2021,0,0,Iceland
2/4/2021,2,4,2021,0,0,Iceland
1/4/2021,1,4,2021,11,0,Iceland
31-03-2021,31,3,2021,11,0,Iceland
30-03-2021,30,3,2021,20,0,Iceland
29-03-2021,29,3,2021,0,0,Iceland
28-03-2021,28,3,2021,0,0,Iceland
27-03-2021,27,3,2021,5,0,Iceland
26-03-2021,26,3,2021,14,0,Iceland
25-03-2021,25,3,2021,22,0,Iceland
24-03-2021,24,3,2021,3,0,Iceland
23-03-2021,23,3,2021,22,0,Iceland
22-03-2021,22,3,2021,0,0,Iceland
21-03-2021,21,3,2021,0,0,Iceland
20-03-2021,20,3,2021,6,0,Iceland
19-03-2021,19,3,2021,2,0,Iceland
18-03-2021,18,3,2021,2,0,Iceland
17-03-2021,17,3,2021,4,0,Iceland
16-03-2021,16,3,2021,11,0,Iceland
15-03-2021,15,3,2021,0,0,Iceland
14-03-2021,14,3,2021,0,0,Iceland
13-03-2021,13,3,2021,2,0,Iceland
12/3/2021,12,3,2021,1,0,Iceland
11/3/2021,11,3,2021,2,0,Iceland
10/3/2021,10,3,2021,3,0,Iceland
9/3/2021,9,3,2021,5,0,Iceland
8/3/2021,8,3,2021,0,0,Iceland
7/3/2021,7,3,2021,0,0,Iceland
6/3/2021,6,3,2021,1,0,Iceland
5/3/2021,5,3,2021,0,0,Iceland
4/3/2021,4,3,2021,3,0,Iceland
3/3/2021,3,3,2021,1,0,Iceland
2/3/2021,2,3,2021,5,0,Iceland
31-05-2021,31,5,2021,366,0,Ireland
30-05-2021,30,5,2021,455,0,Ireland
29-05-2021,29,5,2021,461,0,Ireland
28-05-2021,28,5,2021,432,0,Ireland
27-05-2021,27,5,2021,443,0,Ireland
26-05-2021,26,5,2021,351,0,Ireland
25-05-2021,25,5,2021,349,0,Ireland
24-05-2021,24,5,2021,446,0,Ireland
23-05-2021,23,5,2021,383,0,Ireland
22-05-2021,22,5,2021,533,0,Ireland
21-05-2021,21,5,2021,446,0,Ireland
20-05-2021,20,5,2021,526,0,Ireland
19-05-2021,19,5,2021,364,0,Ireland
18-05-2021,18,5,2021,379,0,Ireland
17-05-2021,17,5,2021,375,0,Ireland
16-05-2021,16,5,2021,470,0,Ireland
15-05-2021,15,5,2021,420,4,Ireland
14-05-2021,14,5,2021,437,0,Ireland
13-05-2021,13,5,2021,446,8,Ireland
12/5/2021,12,5,2021,378,8,Ireland
11/5/2021,11,5,2021,380,0,Ireland
10/5/2021,10,5,2021,506,2,Ireland
9/5/2021,9,5,2021,399,1,Ireland
8/5/2021,8,5,2021,430,-3,Ireland
7/5/2021,7,5,2021,387,6,Ireland
6/5/2021,6,5,2021,415,7,Ireland
5/5/2021,5,5,2021,382,2,Ireland
4/5/2021,4,5,2021,452,0,Ireland
3/5/2021,3,5,2021,401,0,Ireland
2/5/2021,2,5,2021,567,3,Ireland
1/5/2021,1,5,2021,544,4,Ireland
30-04-2021,30,4,2021,469,3,Ireland
29-04-2021,29,4,2021,368,12,Ireland
28-04-2021,28,4,2021,420,10,Ireland
27-04-2021,27,4,2021,436,1,Ireland
26-04-2021,26,4,2021,429,1,Ireland
25-04-2021,25,4,2021,461,5,Ireland
24-04-2021,24,4,2021,433,1,Ireland
23-04-2021,23,4,2021,615,10,Ireland
22-04-2021,22,4,2021,398,9,Ireland
21-04-2021,21,4,2021,386,11,Ireland
20-04-2021,20,4,2021,403,0,Ireland
19-04-2021,19,4,2021,270,1,Ireland
18-04-2021,18,4,2021,419,4,Ireland
17-04-2021,17,4,2021,417,11,Ireland
16-04-2021,16,4,2021,297,8,Ireland
15-04-2021,15,4,2021,421,9,Ireland
14-04-2021,14,4,2021,354,18,Ireland
13-04-2021,13,4,2021,385,0,Ireland
12/4/2021,12,4,2021,302,2,Ireland
11/4/2021,11,4,2021,451,14,Ireland
10/4/2021,10,4,2021,469,32,Ireland
9/4/2021,9,4,2021,398,5,Ireland
8/4/2021,8,4,2021,418,5,Ireland
7/4/2021,7,4,2021,441,9,Ireland
6/4/2021,6,4,2021,318,0,Ireland
5/4/2021,5,4,2021,453,3,Ireland
4/4/2021,4,4,2021,508,2,Ireland
3/4/2021,3,4,2021,587,8,Ireland
2/4/2021,2,4,2021,746,18,Ireland
1/4/2021,1,4,2021,410,6,Ireland
31-03-2021,31,3,2021,366,14,Ireland
30-03-2021,30,3,2021,537,1,Ireland
29-03-2021,29,3,2021,604,13,Ireland
28-03-2021,28,3,2021,610,2,Ireland
27-03-2021,27,3,2021,569,20,Ireland
26-03-2021,26,3,2021,594,3,Ireland
25-03-2021,25,3,2021,680,18,Ireland
24-03-2021,24,3,2021,365,22,Ireland
23-03-2021,23,3,2021,520,1,Ireland
22-03-2021,22,3,2021,768,2,Ireland
21-03-2021,21,3,2021,525,9,Ireland
20-03-2021,20,3,2021,510,10,Ireland
19-03-2021,19,3,2021,581,0,Ireland
18-03-2021,18,3,2021,552,14,Ireland
17-03-2021,17,3,2021,347,18,Ireland
16-03-2021,16,3,2021,575,0,Ireland
15-03-2021,15,3,2021,383,0,Ireland
14-03-2021,14,3,2021,538,16,Ireland
13-03-2021,13,3,2021,641,9,Ireland
12/3/2021,12,3,2021,591,10,Ireland
11/3/2021,11,3,2021,631,47,Ireland
10/3/2021,10,3,2021,306,30,Ireland
9/3/2021,9,3,2021,432,0,Ireland
8/3/2021,8,3,2021,520,3,Ireland
7/3/2021,7,3,2021,530,14,Ireland
6/3/2021,6,3,2021,520,9,Ireland
5/3/2021,5,3,2021,460,39,Ireland
4/3/2021,4,3,2021,559,24,Ireland
3/3/2021,3,3,2021,357,14,Ireland
2/3/2021,2,3,2021,681,0,Ireland
31-05-2021,31,5,2021,2948,44,Italy
30-05-2021,30,5,2021,3348,83,Italy
29-05-2021,29,5,2021,3737,126,Italy
28-05-2021,28,5,2021,4143,171,Italy
27-05-2021,27,5,2021,3935,121,Italy
26-05-2021,26,5,2021,3220,166,Italy
25-05-2021,25,5,2021,2489,110,Italy
24-05-2021,24,5,2021,3993,72,Italy
23-05-2021,23,5,2021,4714,125,Italy
22-05-2021,22,5,2021,5215,218,Italy
21-05-2021,21,5,2021,5736,164,Italy
20-05-2021,20,5,2021,5500,149,Italy
19-05-2021,19,5,2021,4449,201,Italy
18-05-2021,18,5,2021,3454,140,Italy
17-05-2021,17,5,2021,5748,93,Italy
16-05-2021,16,5,2021,6652,136,Italy
15-05-2021,15,5,2021,7562,182,Italy
14-05-2021,14,5,2021,8082,201,Italy
13-05-2021,13,5,2021,7848,262,Italy
12/5/2021,12,5,2021,6943,251,Italy
11/5/2021,11,5,2021,5077,198,Italy
10/5/2021,10,5,2021,8289,139,Italy
9/5/2021,9,5,2021,10174,224,Italy
8/5/2021,8,5,2021,10549,207,Italy
7/5/2021,7,5,2021,11798,258,Italy
6/5/2021,6,5,2021,10579,267,Italy
5/5/2021,5,5,2021,9113,305,Italy
4/5/2021,4,5,2021,5946,256,Italy
3/5/2021,3,5,2021,9145,144,Italy
2/5/2021,2,5,2021,12964,226,Italy
1/5/2021,1,5,2021,13445,263,Italy
30-04-2021,30,4,2021,14314,288,Italy
29-04-2021,29,4,2021,13382,344,Italy
28-04-2021,28,4,2021,10398,373,Italy
27-04-2021,27,4,2021,8440,301,Italy
26-04-2021,26,4,2021,13157,217,Italy
25-04-2021,25,4,2021,13814,322,Italy
24-04-2021,24,4,2021,14758,342,Italy
23-04-2021,23,4,2021,16046,360,Italy
22-04-2021,22,4,2021,13836,364,Italy
21-04-2021,21,4,2021,12069,390,Italy
20-04-2021,20,4,2021,8863,316,Italy
19-04-2021,19,4,2021,12688,251,Italy
18-04-2021,18,4,2021,15364,310,Italy
17-04-2021,17,4,2021,15923,429,Italy
16-04-2021,16,4,2021,16963,380,Italy
15-04-2021,15,4,2021,16160,469,Italy
14-04-2021,14,4,2021,13439,476,Italy
13-04-2021,13,4,2021,9780,358,Italy
12/4/2021,12,4,2021,15737,331,Italy
11/4/2021,11,4,2021,17551,344,Italy
10/4/2021,10,4,2021,18924,718,Italy
9/4/2021,9,4,2021,17209,487,Italy
8/4/2021,8,4,2021,13686,627,Italy
7/4/2021,7,4,2021,7763,421,Italy
6/4/2021,6,4,2021,10680,296,Italy
5/4/2021,5,4,2021,18017,326,Italy
4/4/2021,4,4,2021,21247,376,Italy
3/4/2021,3,4,2021,21917,481,Italy
2/4/2021,2,4,2021,22184,501,Italy
1/4/2021,1,4,2021,23887,467,Italy
31-03-2021,31,3,2021,16055,529,Italy
30-03-2021,30,3,2021,12900,417,Italy
29-03-2021,29,3,2021,19604,297,Italy
28-03-2021,28,3,2021,23834,380,Italy
27-03-2021,27,3,2021,24076,457,Italy
26-03-2021,26,3,2021,23681,460,Italy
25-03-2021,25,3,2021,21246,460,Italy
24-03-2021,24,3,2021,18739,551,Italy
23-03-2021,23,3,2021,24501,386,Italy
22-03-2021,22,3,2021,20045,300,Italy
21-03-2021,21,3,2021,23913,401,Italy
20-03-2021,20,3,2021,25707,386,Italy
19-03-2021,19,3,2021,24901,423,Italy
18-03-2021,18,3,2021,23040,431,Italy
17-03-2021,17,3,2021,20376,502,Italy
16-03-2021,16,3,2021,15252,354,Italy
15-03-2021,15,3,2021,21304,264,Italy
14-03-2021,14,3,2021,26031,317,Italy
13-03-2021,13,3,2021,26790,380,Italy
12/3/2021,12,3,2021,25649,373,Italy
11/3/2021,11,3,2021,22275,332,Italy
10/3/2021,10,3,2021,19725,376,Italy
9/3/2021,9,3,2021,13882,318,Italy
8/3/2021,8,3,2021,20724,207,Italy
7/3/2021,7,3,2021,23633,307,Italy
6/3/2021,6,3,2021,24010,297,Italy
5/3/2021,5,3,2021,22845,339,Italy
4/3/2021,4,3,2021,20840,347,Italy
3/3/2021,3,3,2021,17063,343,Italy
2/3/2021,2,3,2021,13106,246,Italy
31-05-2021,31,5,2021,180,0,Latvia
30-05-2021,30,5,2021,306,11,Latvia
29-05-2021,29,5,2021,354,4,Latvia
28-05-2021,28,5,2021,348,7,Latvia
27-05-2021,27,5,2021,396,6,Latvia
26-05-2021,26,5,2021,435,14,Latvia
25-05-2021,25,5,2021,134,2,Latvia
24-05-2021,24,5,2021,233,3,Latvia
23-05-2021,23,5,2021,441,14,Latvia
22-05-2021,22,5,2021,477,8,Latvia
21-05-2021,21,5,2021,497,3,Latvia
20-05-2021,20,5,2021,609,18,Latvia
19-05-2021,19,5,2021,563,11,Latvia
18-05-2021,18,5,2021,147,3,Latvia
17-05-2021,17,5,2021,381,9,Latvia
16-05-2021,16,5,2021,544,9,Latvia
15-05-2021,15,5,2021,666,8,Latvia
14-05-2021,14,5,2021,698,17,Latvia
13-05-2021,13,5,2021,729,6,Latvia
12/5/2021,12,5,2021,659,4,Latvia
11/5/2021,11,5,2021,338,1,Latvia
10/5/2021,10,5,2021,632,4,Latvia
9/5/2021,9,5,2021,786,11,Latvia
8/5/2021,8,5,2021,1036,19,Latvia
7/5/2021,7,5,2021,773,12,Latvia
6/5/2021,6,5,2021,358,7,Latvia
5/5/2021,5,5,2021,425,5,Latvia
4/5/2021,4,5,2021,203,10,Latvia
3/5/2021,3,5,2021,380,5,Latvia
2/5/2021,2,5,2021,812,8,Latvia
1/5/2021,1,5,2021,763,6,Latvia
30-04-2021,30,4,2021,696,7,Latvia
29-04-2021,29,4,2021,967,8,Latvia
28-04-2021,28,4,2021,596,4,Latvia
27-04-2021,27,4,2021,220,4,Latvia
26-04-2021,26,4,2021,361,1,Latvia
25-04-2021,25,4,2021,711,7,Latvia
24-04-2021,24,4,2021,683,6,Latvia
23-04-2021,23,4,2021,578,9,Latvia
22-04-2021,22,4,2021,759,8,Latvia
21-04-2021,21,4,2021,688,15,Latvia
20-04-2021,20,4,2021,202,3,Latvia
19-04-2021,19,4,2021,337,5,Latvia
18-04-2021,18,4,2021,654,6,Latvia
17-04-2021,17,4,2021,612,12,Latvia
16-04-2021,16,4,2021,643,11,Latvia
15-04-2021,15,4,2021,733,17,Latvia
14-04-2021,14,4,2021,537,12,Latvia
13-04-2021,13,4,2021,210,4,Latvia
12/4/2021,12,4,2021,368,0,Latvia
11/4/2021,11,4,2021,666,5,Latvia
10/4/2021,10,4,2021,658,18,Latvia
9/4/2021,9,4,2021,740,17,Latvia
8/4/2021,8,4,2021,643,9,Latvia
7/4/2021,7,4,2021,309,3,Latvia
6/4/2021,6,4,2021,119,3,Latvia
5/4/2021,5,4,2021,238,8,Latvia
4/4/2021,4,4,2021,279,1,Latvia
3/4/2021,3,4,2021,587,9,Latvia
2/4/2021,2,4,2021,638,14,Latvia
1/4/2021,1,4,2021,630,6,Latvia
31-03-2021,31,3,2021,526,10,Latvia
30-03-2021,30,3,2021,167,5,Latvia
29-03-2021,29,3,2021,324,6,Latvia
28-03-2021,28,3,2021,602,5,Latvia
27-03-2021,27,3,2021,638,3,Latvia
26-03-2021,26,3,2021,606,13,Latvia
25-03-2021,25,3,2021,776,11,Latvia
24-03-2021,24,3,2021,508,12,Latvia
23-03-2021,23,3,2021,177,2,Latvia
22-03-2021,22,3,2021,260,5,Latvia
21-03-2021,21,3,2021,625,10,Latvia
20-03-2021,20,3,2021,622,10,Latvia
19-03-2021,19,3,2021,482,12,Latvia
18-03-2021,18,3,2021,818,12,Latvia
17-03-2021,17,3,2021,645,8,Latvia
16-03-2021,16,3,2021,176,2,Latvia
15-03-2021,15,3,2021,297,10,Latvia
14-03-2021,14,3,2021,578,11,Latvia
13-03-2021,13,3,2021,632,9,Latvia
12/3/2021,12,3,2021,638,11,Latvia
11/3/2021,11,3,2021,639,21,Latvia
10/3/2021,10,3,2021,472,6,Latvia
9/3/2021,9,3,2021,194,4,Latvia
8/3/2021,8,3,2021,322,8,Latvia
7/3/2021,7,3,2021,595,7,Latvia
6/3/2021,6,3,2021,746,14,Latvia
5/3/2021,5,3,2021,646,12,Latvia
4/3/2021,4,3,2021,919,16,Latvia
3/3/2021,3,3,2021,645,17,Latvia
2/3/2021,2,3,2021,272,3,Latvia
31-05-2021,31,5,2021,4,0,Liechtenstein
30-05-2021,30,5,2021,0,0,Liechtenstein
29-05-2021,29,5,2021,2,0,Liechtenstein
28-05-2021,28,5,2021,0,0,Liechtenstein
27-05-2021,27,5,2021,4,0,Liechtenstein
26-05-2021,26,5,2021,0,0,Liechtenstein
25-05-2021,25,5,2021,2,0,Liechtenstein
24-05-2021,24,5,2021,0,0,Liechtenstein
23-05-2021,23,5,2021,2,0,Liechtenstein
22-05-2021,22,5,2021,1,0,Liechtenstein
21-05-2021,21,5,2021,3,0,Liechtenstein
20-05-2021,20,5,2021,1,0,Liechtenstein
19-05-2021,19,5,2021,1,0,Liechtenstein
18-05-2021,18,5,2021,2,0,Liechtenstein
17-05-2021,17,5,2021,5,0,Liechtenstein
16-05-2021,16,5,2021,1,0,Liechtenstein
15-05-2021,15,5,2021,3,0,Liechtenstein
14-05-2021,14,5,2021,1,0,Liechtenstein
13-05-2021,13,5,2021,2,0,Liechtenstein
12/5/2021,12,5,2021,3,0,Liechtenstein
11/5/2021,11,5,2021,1,0,Liechtenstein
10/5/2021,10,5,2021,4,0,Liechtenstein
9/5/2021,9,5,2021,3,0,Liechtenstein
8/5/2021,8,5,2021,4,0,Liechtenstein
7/5/2021,7,5,2021,2,1,Liechtenstein
6/5/2021,6,5,2021,5,0,Liechtenstein
5/5/2021,5,5,2021,8,0,Liechtenstein
4/5/2021,4,5,2021,2,0,Liechtenstein
3/5/2021,3,5,2021,6,0,Liechtenstein
2/5/2021,2,5,2021,4,0,Liechtenstein
1/5/2021,1,5,2021,10,0,Liechtenstein
30-04-2021,30,4,2021,5,0,Liechtenstein
29-04-2021,29,4,2021,13,0,Liechtenstein
28-04-2021,28,4,2021,5,0,Liechtenstein
27-04-2021,27,4,2021,18,0,Liechtenstein
26-04-2021,26,4,2021,1,0,Liechtenstein
25-04-2021,25,4,2021,18,0,Liechtenstein
24-04-2021,24,4,2021,11,0,Liechtenstein
23-04-2021,23,4,2021,4,0,Liechtenstein
22-04-2021,22,4,2021,2,1,Liechtenstein
21-04-2021,21,4,2021,13,0,Liechtenstein
20-04-2021,20,4,2021,13,0,Liechtenstein
19-04-2021,19,4,2021,10,0,Liechtenstein
18-04-2021,18,4,2021,9,0,Liechtenstein
17-04-2021,17,4,2021,14,0,Liechtenstein
16-04-2021,16,4,2021,10,0,Liechtenstein
15-04-2021,15,4,2021,10,0,Liechtenstein
14-04-2021,14,4,2021,2,0,Liechtenstein
13-04-2021,13,4,2021,14,0,Liechtenstein
12/4/2021,12,4,2021,1,0,Liechtenstein
11/4/2021,11,4,2021,15,0,Liechtenstein
10/4/2021,10,4,2021,16,0,Liechtenstein
9/4/2021,9,4,2021,8,0,Liechtenstein
8/4/2021,8,4,2021,12,0,Liechtenstein
7/4/2021,7,4,2021,5,0,Liechtenstein
6/4/2021,6,4,2021,0,0,Liechtenstein
5/4/2021,5,4,2021,12,0,Liechtenstein
4/4/2021,4,4,2021,6,0,Liechtenstein
3/4/2021,3,4,2021,1,0,Liechtenstein
2/4/2021,2,4,2021,3,0,Liechtenstein
1/4/2021,1,4,2021,5,0,Liechtenstein
31-03-2021,31,3,2021,6,0,Liechtenstein
30-03-2021,30,3,2021,0,0,Liechtenstein
29-03-2021,29,3,2021,6,0,Liechtenstein
28-03-2021,28,3,2021,9,0,Liechtenstein
27-03-2021,27,3,2021,4,0,Liechtenstein
26-03-2021,26,3,2021,3,0,Liechtenstein
25-03-2021,25,3,2021,6,0,Liechtenstein
24-03-2021,24,3,2021,2,0,Liechtenstein
23-03-2021,23,3,2021,2,0,Liechtenstein
22-03-2021,22,3,2021,4,0,Liechtenstein
21-03-2021,21,3,2021,1,0,Liechtenstein
20-03-2021,20,3,2021,5,0,Liechtenstein
19-03-2021,19,3,2021,2,0,Liechtenstein
18-03-2021,18,3,2021,4,0,Liechtenstein
17-03-2021,17,3,2021,1,0,Liechtenstein
16-03-2021,16,3,2021,3,1,Liechtenstein
15-03-2021,15,3,2021,0,0,Liechtenstein
14-03-2021,14,3,2021,10,0,Liechtenstein
13-03-2021,13,3,2021,1,0,Liechtenstein
12/3/2021,12,3,2021,5,0,Liechtenstein
11/3/2021,11,3,2021,2,0,Liechtenstein
10/3/2021,10,3,2021,0,0,Liechtenstein
9/3/2021,9,3,2021,2,1,Liechtenstein
8/3/2021,8,3,2021,2,0,Liechtenstein
7/3/2021,7,3,2021,1,0,Liechtenstein
6/3/2021,6,3,2021,1,0,Liechtenstein
5/3/2021,5,3,2021,6,0,Liechtenstein
4/3/2021,4,3,2021,5,0,Liechtenstein
3/3/2021,3,3,2021,1,0,Liechtenstein
2/3/2021,2,3,2021,1,0,Liechtenstein
31-05-2021,31,5,2021,184,9,Lithuania
30-05-2021,30,5,2021,333,12,Lithuania
29-05-2021,29,5,2021,520,10,Lithuania
28-05-2021,28,5,2021,520,6,Lithuania
27-05-2021,27,5,2021,595,9,Lithuania
26-05-2021,26,5,2021,549,11,Lithuania
25-05-2021,25,5,2021,833,24,Lithuania
24-05-2021,24,5,2021,473,12,Lithuania
23-05-2021,23,5,2021,1013,12,Lithuania
22-05-2021,22,5,2021,679,6,Lithuania
21-05-2021,21,5,2021,915,19,Lithuania
20-05-2021,20,5,2021,974,10,Lithuania
19-05-2021,19,5,2021,732,14,Lithuania
18-05-2021,18,5,2021,527,9,Lithuania
17-05-2021,17,5,2021,812,15,Lithuania
16-05-2021,16,5,2021,1249,4,Lithuania
15-05-2021,15,5,2021,1140,13,Lithuania
14-05-2021,14,5,2021,1207,12,Lithuania
13-05-2021,13,5,2021,1266,6,Lithuania
12/5/2021,12,5,2021,1239,8,Lithuania
11/5/2021,11,5,2021,796,11,Lithuania
10/5/2021,10,5,2021,921,10,Lithuania
9/5/2021,9,5,2021,1522,5,Lithuania
8/5/2021,8,5,2021,1293,19,Lithuania
7/5/2021,7,5,2021,1392,7,Lithuania
6/5/2021,6,5,2021,1249,17,Lithuania
5/5/2021,5,5,2021,1113,20,Lithuania
4/5/2021,4,5,2021,657,6,Lithuania
3/5/2021,3,5,2021,1025,13,Lithuania
2/5/2021,2,5,2021,1386,14,Lithuania
1/5/2021,1,5,2021,1373,7,Lithuania
30-04-2021,30,4,2021,1341,16,Lithuania
29-04-2021,29,4,2021,1629,23,Lithuania
28-04-2021,28,4,2021,1054,20,Lithuania
27-04-2021,27,4,2021,575,9,Lithuania
26-04-2021,26,4,2021,775,7,Lithuania
25-04-2021,25,4,2021,1259,8,Lithuania
24-04-2021,24,4,2021,1313,15,Lithuania
23-04-2021,23,4,2021,1417,16,Lithuania
22-04-2021,22,4,2021,1150,17,Lithuania
21-04-2021,21,4,2021,1151,15,Lithuania
20-04-2021,20,4,2021,601,10,Lithuania
19-04-2021,19,4,2021,802,9,Lithuania
18-04-2021,18,4,2021,1228,12,Lithuania
17-04-2021,17,4,2021,1139,9,Lithuania
16-04-2021,16,4,2021,1202,12,Lithuania
15-04-2021,15,4,2021,1371,5,Lithuania
14-04-2021,14,4,2021,1106,16,Lithuania
13-04-2021,13,4,2021,610,10,Lithuania
12/4/2021,12,4,2021,865,16,Lithuania
11/4/2021,11,4,2021,999,11,Lithuania
10/4/2021,10,4,2021,1182,13,Lithuania
9/4/2021,9,4,2021,1107,12,Lithuania
8/4/2021,8,4,2021,1120,12,Lithuania
7/4/2021,7,4,2021,688,8,Lithuania
6/4/2021,6,4,2021,605,5,Lithuania
5/4/2021,5,4,2021,729,8,Lithuania
4/4/2021,4,4,2021,1013,8,Lithuania
3/4/2021,3,4,2021,860,11,Lithuania
2/4/2021,2,4,2021,886,9,Lithuania
1/4/2021,1,4,2021,903,8,Lithuania
31-03-2021,31,3,2021,851,6,Lithuania
30-03-2021,30,3,2021,424,9,Lithuania
29-03-2021,29,3,2021,494,12,Lithuania
28-03-2021,28,3,2021,771,10,Lithuania
27-03-2021,27,3,2021,872,8,Lithuania
26-03-2021,26,3,2021,793,11,Lithuania
25-03-2021,25,3,2021,803,9,Lithuania
24-03-2021,24,3,2021,868,15,Lithuania
23-03-2021,23,3,2021,329,10,Lithuania
22-03-2021,22,3,2021,361,12,Lithuania
21-03-2021,21,3,2021,602,12,Lithuania
20-03-2021,20,3,2021,579,10,Lithuania
19-03-2021,19,3,2021,580,15,Lithuania
18-03-2021,18,3,2021,599,11,Lithuania
17-03-2021,17,3,2021,646,6,Lithuania
16-03-2021,16,3,2021,259,14,Lithuania
15-03-2021,15,3,2021,431,7,Lithuania
14-03-2021,14,3,2021,598,16,Lithuania
13-03-2021,13,3,2021,364,10,Lithuania
12/3/2021,12,3,2021,606,12,Lithuania
11/3/2021,11,3,2021,486,10,Lithuania
10/3/2021,10,3,2021,470,5,Lithuania
9/3/2021,9,3,2021,216,8,Lithuania
8/3/2021,8,3,2021,415,7,Lithuania
7/3/2021,7,3,2021,464,18,Lithuania
6/3/2021,6,3,2021,451,9,Lithuania
5/3/2021,5,3,2021,533,13,Lithuania
4/3/2021,4,3,2021,526,18,Lithuania
3/3/2021,3,3,2021,427,10,Lithuania
2/3/2021,2,3,2021,2055,9,Lithuania
31-05-2021,31,5,2021,0,0,Luxembourg
30-05-2021,30,5,2021,59,0,Luxembourg
29-05-2021,29,5,2021,81,1,Luxembourg
28-05-2021,28,5,2021,80,1,Luxembourg
27-05-2021,27,5,2021,53,1,Luxembourg
26-05-2021,26,5,2021,9,0,Luxembourg
25-05-2021,25,5,2021,0,0,Luxembourg
24-05-2021,24,5,2021,0,0,Luxembourg
23-05-2021,23,5,2021,62,1,Luxembourg
